GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",4245,513,1242,260,467,491,220,176,247,334,0,11,0,11,0,11,26,40,26,40,0,11,1028,299,70,55,958,288,661,314,327,185,334,191,0,11,0,11,0,11,536,260,256,131,280,174,12,19,0,11,12,19,0,11,0,11,0,11,17,29,17,29,0,11,218,175,103,129,115,119,38,61,0,11,38,61
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2605,415,1579,415,622,221,398,165,224,112,128,162,98,123,30,39,1,3,1,3,0,11,11,18,0,11,11,18,149,92,53,34,96,62,48,77,30,47,18,30,67,59,23,24,44,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",3415,449,540,189,581,363,79,59,502,332,11,18,11,18,0,11,15,22,15,22,0,11,721,239,192,100,529,214,279,155,74,66,205,130,0,11,0,11,0,11,918,219,225,86,693,198,14,25,7,12,7,13,0,11,0,11,0,11,14,22,0,11,14,22,219,194,77,127,142,105,103,141,59,72,44,71
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3337,385,2421,337,778,237,523,199,255,89,63,92,26,33,37,60,12,21,0,11,12,21,0,11,0,11,0,11,11,19,11,19,0,11,0,11,0,11,0,11,41,67,12,16,29,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,14,11,14,0,11
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",3687,330,916,241,237,138,95,66,142,87,0,11,0,11,0,11,56,53,28,33,28,35,909,215,235,97,674,157,464,168,273,94,191,116,0,11,0,11,0,11,786,204,169,83,617,190,0,11,0,11,0,11,0,11,0,11,0,11,102,90,34,39,68,83,201,235,24,30,177,208,16,24,14,21,2,7
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",2735,411,2425,438,284,197,153,105,131,129,6,13,0,11,6,13,0,11,0,11,0,11,0,11,0,11,0,11,20,33,20,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",2647,312,491,152,357,208,108,70,249,156,0,11,0,11,0,11,30,47,30,47,0,11,575,170,137,77,438,149,152,94,64,43,88,77,0,11,0,11,0,11,701,198,252,87,449,151,25,40,0,11,25,40,0,11,0,11,0,11,180,140,48,54,132,97,103,102,25,28,78,95,33,40,0,11,33,40
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",3073,313,2295,346,567,189,423,164,144,112,59,52,39,45,20,30,25,38,25,38,0,11,0,11,0,11,0,11,118,170,0,11,118,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2395,284,850,202,308,153,137,93,171,87,0,11,0,11,0,11,103,73,62,57,41,37,370,128,90,54,280,105,198,124,54,54,144,86,0,11,0,11,0,11,387,133,119,59,268,125,5,8,0,11,5,8,23,26,18,22,5,9,9,14,0,11,9,14,17,24,5,7,12,17,125,95,34,34,91,79
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",3631,387,2940,361,261,121,205,103,56,50,151,123,145,121,6,11,28,32,28,32,0,11,9,14,9,14,0,11,45,66,45,66,0,11,0,11,0,11,0,11,49,86,0,11,49,86,0,11,0,11,0,11,0,11,0,11,0,11,53,71,48,66,5,11,0,11,0,11,0,11,95,110,95,110,0,11
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",5039,484,1681,418,157,147,54,62,103,108,13,22,13,22,0,16,14,25,14,25,0,16,1145,345,258,138,887,253,382,264,194,216,188,160,0,16,0,16,0,16,1409,509,366,301,1043,418,15,25,15,25,0,16,11,18,11,18,0,16,106,142,74,95,32,48,0,16,0,16,0,16,106,119,64,66,42,67
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",3927,400,3460,370,206,132,173,126,33,38,35,42,0,11,35,42,15,23,0,11,15,23,20,30,0,11,20,30,31,29,31,29,0,11,0,11,0,11,0,11,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,29,19,29,0,11,129,196,129,196,0,11,3,8,0,11,3,8
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",3790,480,826,215,699,378,263,148,436,247,0,11,0,11,0,11,0,11,0,11,0,11,621,308,293,167,328,213,380,237,185,149,195,102,64,95,24,36,40,59,1115,425,326,165,789,297,0,11,0,11,0,11,0,11,0,11,0,11,36,63,18,31,18,32,0,11,0,11,0,11,49,80,0,11,49,80
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2650,307,2041,273,355,118,241,103,114,55,61,44,26,23,35,32,0,11,0,11,0,11,0,11,0,11,0,11,41,42,8,12,33,33,0,11,0,11,0,11,84,77,55,87,29,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,28,18,28,0,11,50,48,28,29,22,25
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",3749,413,866,236,457,325,167,123,290,256,0,11,0,11,0,11,47,65,40,65,7,11,342,149,115,83,227,112,332,153,169,96,163,87,0,11,0,11,0,11,1548,370,380,176,1168,288,87,131,31,42,56,90,36,41,11,18,25,28,0,11,0,11,0,11,0,11,0,11,0,11,34,53,17,26,17,26
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2510,377,2126,334,126,83,77,60,49,46,25,42,14,22,11,36,1,2,0,11,1,2,0,11,0,11,0,11,199,195,170,172,29,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,51,12,18,21,33
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",4215,316,1272,261,160,119,125,91,35,44,0,11,0,11,0,11,0,11,0,11,0,11,368,162,204,102,164,111,197,104,28,29,169,101,0,11,0,11,0,11,2102,372,564,133,1538,362,58,76,33,39,25,38,33,50,0,11,33,50,25,28,18,20,7,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",4662,496,3520,458,765,268,430,225,335,178,239,205,130,147,109,109,0,16,0,16,0,16,0,16,0,16,0,16,43,67,22,35,21,33,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,7,10,7,10,0,16,0,16,0,16,0,16,0,16,0,16,0,16,88,77,88,77,0,16
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",3668,263,1086,220,158,139,61,52,97,121,8,12,8,12,0,11,7,10,6,9,1,3,572,153,193,81,379,113,268,146,116,76,152,95,38,60,23,36,15,25,1342,291,400,126,942,243,0,11,0,11,0,11,0,11,0,11,0,11,115,129,67,75,48,55,68,82,27,47,41,55,6,10,6,10,0,11
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",5874,494,4521,511,867,272,683,306,184,125,79,62,20,23,59,57,14,23,14,23,0,16,62,47,28,34,34,34,48,61,29,45,19,40,15,24,15,24,0,16,69,51,47,43,22,28,0,16,0,16,0,16,17,28,0,16,17,28,63,77,38,47,25,31,34,56,0,16,34,56,85,66,52,50,33,43
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",1843,226,579,177,178,99,80,56,98,69,0,11,0,11,0,11,0,11,0,11,0,11,25,23,12,13,13,14,246,94,81,41,165,76,0,11,0,11,0,11,736,170,252,88,484,122,30,45,0,11,30,45,0,11,0,11,0,11,0,11,0,11,0,11,49,37,0,11,49,37,0,11,0,11,0,11
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4008,445,3451,449,449,208,192,97,257,192,86,72,66,59,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,34,0,11,16,34,6,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",1827,219,855,227,128,112,52,46,76,102,0,11,0,11,0,11,0,11,0,11,0,11,544,135,117,49,427,109,58,48,15,14,43,43,0,11,0,11,0,11,231,88,87,42,144,61,11,13,0,11,11,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",1905,178,1105,228,210,116,124,94,86,66,130,102,65,58,65,70,0,11,0,11,0,11,0,11,0,11,0,11,351,218,165,106,186,113,0,11,0,11,0,11,22,34,7,12,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,87,69,58,58,29,22
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",2803,520,2267,484,232,119,163,94,69,59,130,94,84,60,46,44,33,55,16,28,17,27,0,11,0,11,0,11,14,22,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,112,0,11,68,112,59,75,15,23,44,70
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4483,537,4099,599,215,127,190,127,25,28,110,105,105,105,5,9,15,23,15,23,0,11,0,11,0,11,0,11,13,20,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,25,15,25,0,11,16,26,0,11,16,26,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",4542,499,1992,476,181,143,92,96,89,93,0,11,0,11,0,11,15,19,15,19,0,11,1096,281,227,135,869,223,367,137,198,95,169,77,0,11,0,11,0,11,709,246,202,103,507,182,7,12,7,12,0,11,0,11,0,11,0,11,99,150,21,32,78,118,70,76,32,34,38,43,6,11,6,11,0,11
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",5021,530,4241,508,235,164,211,159,24,38,160,154,109,134,51,83,15,25,15,25,0,16,0,16,0,16,0,16,123,133,92,125,31,47,18,31,0,16,18,31,14,22,14,22,0,16,32,52,22,36,10,17,25,40,25,40,0,16,45,68,45,68,0,16,0,16,0,16,0,16,113,115,71,69,42,65
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3264,380,2723,412,126,78,101,71,25,29,159,145,110,120,49,63,38,61,38,61,0,11,64,71,49,49,15,24,117,118,117,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,37,10,26,4,12,23,37,0,11,23,37,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3537,429,2685,375,467,227,277,128,190,156,169,129,88,89,81,68,15,25,15,25,0,11,0,11,0,11,0,11,71,52,48,44,23,37,0,11,0,11,0,11,16,25,15,24,1,2,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,17,28,81,131,32,52,49,79,16,25,15,25,1,3
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3583,615,2549,329,304,147,215,98,89,72,166,79,89,52,77,37,526,620,526,620,0,11,0,11,0,11,0,11,12,20,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,31,26,31,0,11
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5389,536,3652,604,602,202,369,157,233,187,946,459,460,238,486,275,39,48,39,48,0,16,0,16,0,16,0,16,1,2,1,2,0,16,62,88,10,16,52,86,20,33,20,33,0,16,0,16,0,16,0,16,0,16,0,16,0,16,14,20,0,16,14,20,30,48,30,48,0,16,23,26,23,26,0,16
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",3645,325,2821,332,393,155,341,151,52,49,268,144,48,30,220,131,6,10,0,11,6,10,5,9,5,9,0,11,10,14,10,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,98,32,49,32,49,68,65,68,65,0,11
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",6232,571,4552,720,247,172,247,172,0,16,704,319,338,185,366,237,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,26,40,26,40,0,16,12,19,12,19,0,16,0,16,0,16,0,16,0,16,0,16,0,16,108,161,0,16,108,161,132,210,132,210,0,16,451,253,221,160,230,274
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",6464,556,3522,570,1249,548,910,453,339,334,139,118,108,106,31,50,0,16,0,16,0,16,331,135,62,53,269,129,11,18,11,18,0,16,0,16,0,16,0,16,925,396,268,127,657,286,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,179,178,66,68,113,129,108,136,55,69,53,67
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",2454,239,1678,329,428,195,329,143,99,83,261,165,122,107,139,101,2,6,0,11,2,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,51,0,11,32,51,0,11,0,11,0,11,0,11,0,11,0,11,10,15,10,15,0,11,0,11,0,11,0,11,43,41,43,41,0,11
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",2361,300,816,269,390,199,228,133,162,117,185,132,135,92,50,69,0,11,0,11,0,11,87,61,0,11,87,61,0,11,0,11,0,11,0,11,0,11,0,11,812,196,227,97,585,136,34,45,0,11,34,45,0,11,0,11,0,11,15,24,15,24,0,11,22,35,22,35,0,11,0,11,0,11,0,11
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",5469,508,3064,661,740,190,395,110,345,128,912,499,428,282,484,291,193,121,193,121,0,16,76,87,58,83,18,30,14,22,14,22,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,470,292,410,259,60,67
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",4384,357,2487,394,731,149,446,117,285,102,220,193,181,159,39,43,5,8,5,8,0,11,569,136,40,44,529,127,0,11,0,11,0,11,0,11,0,11,0,11,167,132,22,26,145,124,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,113,146,113,146,0,11,92,94,31,43,61,68
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",3807,503,1585,287,213,151,93,116,120,92,613,253,264,143,349,180,532,192,464,177,68,45,184,132,101,61,83,79,150,151,94,93,56,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,530,275,498,264,32,30
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",4133,488,2105,406,139,142,35,38,104,135,390,253,214,145,176,118,302,178,269,162,33,36,287,302,232,302,55,44,102,108,50,89,52,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,808,348,686,330,122,83
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",2793,352,1527,249,216,137,148,100,68,68,60,55,51,45,9,12,344,133,317,127,27,24,37,36,24,31,13,17,50,41,44,39,6,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,17,0,11,12,17,547,220,395,181,152,113
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",3768,432,1588,345,292,167,241,148,51,39,72,92,24,28,48,66,190,137,154,120,36,29,1231,314,763,277,468,112,94,110,29,32,65,104,0,11,0,11,0,11,42,61,9,17,33,47,0,11,0,11,0,11,0,11,0,11,0,11,20,23,0,11,20,23,108,116,83,81,25,39,131,83,105,75,26,30
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",3656,403,2048,576,378,264,243,144,135,132,538,347,369,231,169,154,68,83,65,81,3,12,59,88,5,12,54,90,20,16,12,11,8,12,1,11,1,11,0,11,0,11,0,11,0,11,20,31,0,11,20,31,0,11,0,11,0,11,0,11,0,11,0,11,14,21,14,21,0,11,510,258,474,248,36,34
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",4316,421,3386,382,359,192,234,105,125,164,133,77,126,72,7,11,20,21,20,21,0,11,8,12,8,12,0,11,59,72,37,41,22,34,8,13,8,13,0,11,95,83,0,11,95,83,0,11,0,11,0,11,0,11,0,11,0,11,29,45,19,30,10,16,0,11,0,11,0,11,219,149,119,84,100,70
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",2143,236,1110,229,276,122,191,100,85,51,67,62,33,34,34,32,25,40,0,11,25,40,423,127,101,87,322,91,125,87,61,59,64,59,0,11,0,11,0,11,77,61,5,8,72,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,15,7,15,0,11,33,35,13,17,20,24
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",2672,289,2318,307,193,113,122,95,71,43,53,47,24,29,29,30,1,3,0,11,1,3,10,10,0,11,10,10,80,98,80,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,17,9,17,0,11,0,11,0,11,0,11,8,16,8,16,0,11
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",5523,609,2661,410,1166,469,735,313,431,290,38,71,38,71,0,16,0,16,0,16,0,16,1516,306,210,143,1306,243,0,16,0,16,0,16,0,16,0,16,0,16,115,123,24,39,91,88,0,16,0,16,0,16,0,16,0,16,0,16,27,71,7,18,20,53,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",4435,429,3016,371,970,360,508,289,462,183,129,83,51,41,78,69,0,11,0,11,0,11,11,20,11,20,0,11,89,102,58,63,31,45,12,19,12,19,0,11,115,130,15,23,100,119,10,17,10,17,0,11,0,11,0,11,0,11,19,30,19,30,0,11,0,11,0,11,0,11,64,59,49,45,15,23
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",2973,390,2372,408,232,170,195,147,37,55,227,188,121,98,106,102,38,39,24,22,14,22,0,11,0,11,0,11,25,38,25,38,0,11,0,11,0,11,0,11,28,45,28,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,67,51,67,0,11
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",3145,378,2325,335,390,160,267,145,123,46,305,254,224,221,81,88,0,11,0,11,0,11,0,11,0,11,0,11,55,61,55,61,0,11,0,11,0,11,0,11,7,13,0,11,7,13,0,11,0,11,0,11,0,11,0,11,0,11,22,33,22,33,0,11,0,11,0,11,0,11,41,41,41,41,0,11
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",2173,283,331,137,832,287,420,252,412,224,1,2,0,11,1,2,0,11,0,11,0,11,589,125,253,97,336,120,149,123,33,38,116,97,0,11,0,11,0,11,211,102,49,36,162,77,0,11,0,11,0,11,0,11,0,11,0,11,4,6,4,6,0,11,12,19,12,19,0,11,44,61,13,16,31,46
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",5457,441,4307,505,450,210,270,165,180,96,546,246,273,136,273,182,18,29,18,29,0,16,19,31,19,31,0,16,25,40,16,27,9,13,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,11,18,0,16,11,18,15,23,8,12,7,12,66,105,66,105,0,16
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",2692,266,518,193,6,11,6,11,0,11,42,51,42,51,0,11,47,47,9,16,38,44,1934,254,607,188,1327,180,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,11,18,0,11,0,11,0,11,0,11,118,163,118,163,0,11,16,20,16,20,0,11
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",4069,427,2705,415,580,257,283,188,297,170,229,125,79,64,150,102,108,69,91,68,17,14,48,47,26,43,22,20,0,11,0,11,0,11,0,11,0,11,0,11,46,82,0,11,46,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,249,204,48,80,201,171,104,115,53,78,51,56
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",1007,240,459,155,163,76,46,48,117,56,22,32,0,11,22,32,0,11,0,11,0,11,327,117,8,9,319,116,28,32,16,32,12,18,0,11,0,11,0,11,4,9,0,11,4,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,8,0,11,4,8
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",4624,471,3569,436,410,215,253,135,157,161,212,123,78,58,134,102,98,57,54,38,44,36,124,110,63,60,61,62,56,55,13,21,43,51,0,11,0,11,0,11,28,42,28,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,17,27,0,11,40,40,13,21,27,47,70,57,63,49,7,11
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",5214,413,1414,447,216,195,162,157,54,53,40,71,40,71,0,16,47,38,47,38,0,16,3441,575,1392,538,2049,390,26,31,26,31,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,30,47,15,23,15,24
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",5185,468,3835,472,276,164,204,135,72,79,647,363,357,222,290,154,151,138,151,138,0,16,130,124,48,65,82,88,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,146,104,74,56,72,53
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",2683,228,803,245,27,24,18,20,9,13,0,11,0,11,0,11,8,13,0,11,8,13,1796,324,704,237,1092,183,8,12,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,41,43,41,43,0,11
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",4667,311,1086,355,39,44,14,20,25,28,13,20,13,20,0,16,51,50,14,21,37,35,3375,471,1293,327,2082,468,15,26,8,14,7,13,60,90,0,16,60,90,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,13,22,0,16,13,22,0,16,0,16,0,16,15,24,15,24,0,16
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",2266,214,1820,215,342,115,191,68,151,82,50,33,22,18,28,29,22,48,7,14,15,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,31,32,31,0,11
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",4890,461,4218,457,460,256,267,197,193,163,96,82,95,82,1,2,1,2,0,16,1,2,0,16,0,16,0,16,47,64,41,56,6,17,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,68,84,51,75,17,28
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",2867,209,365,147,9,14,9,14,0,11,13,19,13,19,0,11,0,11,0,11,0,11,2379,213,542,161,1837,202,61,69,20,24,41,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,25,7,12,8,13,25,38,25,38,0,11
