,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
2904752,360595195001009,360595195005000,1,0,0,1,0,1,0,0,1,0,20170919,40.792542700000006,-73.5048532,"Nassau County, NY",40.7865812,-73.5123619,"Nassau County, NY","LINESTRING(-73.5048532 40.792542700000006, -73.5123619 40.7865812)"
3883021,360610096001005,361190123031022,1,0,0,1,0,0,1,0,0,1,20170919,41.1366448,-73.7151426,"Westchester County, NY",40.75577620000001,-73.98132820000001,"New York County, NY","LINESTRING(-73.7151426 41.1366448, -73.98132820000001 40.75577620000001)"
6434132,361031228013001,360595220001026,1,0,1,0,0,0,1,1,0,0,20170919,40.6902961,-73.4307957,"Nassau County, NY",40.7639158,-73.296068,"Suffolk County, NY","LINESTRING(-73.4307957 40.6902961, -73.296068 40.7639158)"
1878619,360470598001002,360470404001001,1,0,1,0,0,1,0,0,0,1,20170919,40.604031400000004,-73.98515390000001,"Kings County, NY",40.5886939,-73.93723309999999,"Kings County, NY","LINESTRING(-73.98515390000001 40.604031400000004, -73.93723309999999 40.5886939)"
2447068,360593018002018,360050028002002,4,0,4,0,0,4,0,0,0,4,20170919,40.8207782,-73.8760405,"Bronx County, NY",40.7757244,-73.7011699,"Nassau County, NY","LINESTRING(-73.8760405 40.8207782, -73.7011699 40.7757244)"
1563969,360470122002000,360050285001002,1,1,0,0,1,0,0,0,0,1,20170919,40.8841851,-73.90669820000001,"Bronx County, NY",40.6393023,-74.01818879999999,"Kings County, NY","LINESTRING(-73.90669820000001 40.8841851, -74.01818879999999 40.6393023)"
1739475,360470433001000,360470808001000,1,0,1,0,0,0,1,0,0,1,20170919,40.657161200000004,-73.93554990000001,"Kings County, NY",40.6975837,-73.9182194,"Kings County, NY","LINESTRING(-73.93554990000001 40.657161200000004, -73.9182194 40.6975837)"
5583844,360810480001009,360470325003001,6,1,3,2,4,2,0,0,0,6,20170919,40.66506210000001,-73.9580931,"Kings County, NY",40.71388889999999,-73.7752807,"Queens County, NY","LINESTRING(-73.9580931 40.66506210000001, -73.7752807 40.71388889999999)"
4460549,360610143001034,360610135002008,1,1,0,0,1,0,0,0,0,1,20170919,40.76511970000001,-73.991844,"New York County, NY",40.7717375,-73.9721891,"New York County, NY","LINESTRING(-73.991844 40.76511970000001, -73.9721891 40.7717375)"
4111085,360610111001000,360470582001002,1,1,0,0,0,0,1,0,0,1,20170919,40.5975182,-73.95851850000001,"Kings County, NY",40.755000200000005,-73.99327679999999,"New York County, NY","LINESTRING(-73.95851850000001 40.5975182, -73.99327679999999 40.755000200000005)"
1705132,360470359003000,360610166005001,1,0,0,1,0,1,0,0,0,1,20170919,40.790968299999996,-73.94826590000001,"New York County, NY",40.6697768,-73.9239796,"Kings County, NY","LINESTRING(-73.94826590000001 40.790968299999996, -73.9239796 40.6697768)"
3464180,360610061001000,360810871001001,1,1,0,0,1,0,0,0,1,0,20170919,40.757999299999994,-73.83253309999999,"Queens County, NY",40.735266700000004,-73.9929259,"New York County, NY","LINESTRING(-73.83253309999999 40.757999299999994, -73.9929259 40.735266700000004)"
4074331,360610109001003,360610060002003,1,0,1,0,0,0,1,0,0,1,20170919,40.734973,-73.9779631,"New York County, NY",40.753185200000004,-73.9908863,"New York County, NY","LINESTRING(-73.9779631 40.734973, -73.9908863 40.753185200000004)"
7280350,361190111011023,361190070003000,1,0,0,1,0,0,1,0,0,1,20170919,40.94596370000001,-73.7627131,"Westchester County, NY",41.0634721,-73.84240059999999,"Westchester County, NY","LINESTRING(-73.7627131 40.94596370000001, -73.84240059999999 41.0634721)"
6400420,361031223001004,360870105023002,1,0,0,1,1,0,0,0,1,0,20170919,41.1930143,-74.01396690000001,"Rockland County, NY",40.7522597,-73.4181987,"Suffolk County, NY","LINESTRING(-74.01396690000001 41.1930143, -73.4181987 40.7522597)"
3011074,360610008006007,360610025003001,1,0,1,0,0,1,0,0,1,0,20170919,40.7096922,-73.9984478,"New York County, NY",40.71347479999999,-73.9932293,"New York County, NY","LINESTRING(-73.9984478 40.7096922, -73.9932293 40.71347479999999)"
5439024,360810179002011,360810279002002,1,1,0,0,0,1,0,1,0,0,20170919,40.7492391,-73.8790214,"Queens County, NY",40.7448295,-73.9328957,"Queens County, NY","LINESTRING(-73.8790214 40.7492391, -73.9328957 40.7448295)"
3986044,360610102001004,360470768001007,1,0,1,0,0,0,1,0,0,1,20170919,40.6195041,-73.9617471,"Kings County, NY",40.760335999999995,-73.9727304,"New York County, NY","LINESTRING(-73.9617471 40.6195041, -73.9727304 40.760335999999995)"
1472280,360470029012003,360470798022003,1,0,1,0,0,0,1,0,0,1,20170919,40.6587964,-73.9611953,"Kings County, NY",40.6952037,-73.9776627,"Kings County, NY","LINESTRING(-73.9611953 40.6587964, -73.9776627 40.6952037)"
6432709,361031228013000,361031229022008,1,1,0,0,0,1,0,0,0,1,20170919,40.7140973,-73.3726441,"Suffolk County, NY",40.764792,-73.30349179999999,"Suffolk County, NY","LINESTRING(-73.3726441 40.7140973, -73.30349179999999 40.764792)"
4124206,360610112011001,360610052002003,1,0,1,0,0,0,1,0,0,1,20170919,40.73783220000001,-73.99112530000001,"New York County, NY",40.764805200000005,-73.9751822,"New York County, NY","LINESTRING(-73.99112530000001 40.73783220000001, -73.9751822 40.764805200000005)"
6794489,361031591062013,361031587052000,1,1,0,0,1,0,0,0,0,1,20170919,40.8717995,-72.9630787,"Suffolk County, NY",40.810911,-72.9531462,"Suffolk County, NY","LINESTRING(-72.9630787 40.8717995, -72.9531462 40.810911)"
3839112,360610094001014,360610136003001,2,0,2,0,0,1,1,0,0,2,20170919,40.77270120000001,-73.95092109999999,"New York County, NY",40.753479,-73.9798365,"New York County, NY","LINESTRING(-73.95092109999999 40.77270120000001, -73.9798365 40.753479)"
5585948,360810480001009,360810427001003,1,0,1,0,1,0,0,0,0,1,20170919,40.7446669,-73.85656429999999,"Queens County, NY",40.71388889999999,-73.7752807,"Queens County, NY","LINESTRING(-73.85656429999999 40.7446669, -73.7752807 40.71388889999999)"
407076,360050351001000,360050295002003,1,0,1,0,0,0,1,0,0,1,20170919,40.8852841,-73.9068292,"Bronx County, NY",40.8901715,-73.9008342,"Bronx County, NY","LINESTRING(-73.9068292 40.8852841, -73.9008342 40.8901715)"
4455049,360610142003001,360810073003002,1,0,1,0,0,1,0,0,0,1,20170919,40.7653516,-73.92429849999999,"Queens County, NY",40.7749809,-73.9620502,"New York County, NY","LINESTRING(-73.92429849999999 40.7653516, -73.9620502 40.7749809)"
3889204,360610096001007,360610072005001,2,1,1,0,0,0,2,0,0,2,20170919,40.744470299999996,-73.98008320000001,"New York County, NY",40.754498600000005,-73.9822564,"New York County, NY","LINESTRING(-73.98008320000001 40.744470299999996, -73.9822564 40.754498600000005)"
6298927,361031102002010,361031237024008,1,0,0,1,0,1,0,0,0,1,20170919,40.6723735,-73.405468,"Suffolk County, NY",40.872792499999996,-73.4296554,"Suffolk County, NY","LINESTRING(-73.405468 40.6723735, -73.4296554 40.872792499999996)"
3526285,360610070001000,360470054003001,1,0,1,0,0,1,0,0,0,1,20170919,40.616258,-74.03251750000001,"Kings County, NY",40.74491210000001,-73.9772374,"New York County, NY","LINESTRING(-74.03251750000001 40.616258, -73.9772374 40.74491210000001)"
431626,360050397001002,361190064002006,2,1,1,0,1,0,1,0,0,2,20170919,40.918262899999995,-73.78738709999999,"Westchester County, NY",40.8627841,-73.887292,"Bronx County, NY","LINESTRING(-73.78738709999999 40.918262899999995, -73.887292 40.8627841)"
2658828,360594077001001,360810600001005,1,1,0,0,1,0,0,0,1,0,20170919,40.6964374,-73.734882,"Queens County, NY",40.7367622,-73.57023609999999,"Nassau County, NY","LINESTRING(-73.734882 40.6964374, -73.57023609999999 40.7367622)"
7107168,361190026002009,360050151004001,1,0,0,1,0,1,0,1,0,0,20170919,40.828575,-73.8973422,"Bronx County, NY",40.8982411,-73.832492,"Westchester County, NY","LINESTRING(-73.8973422 40.828575, -73.832492 40.8982411)"
5946067,360850134002018,360850170051030,1,0,0,1,0,1,0,0,0,1,20170919,40.539345399999995,-74.18529699999999,"Richmond County, NY",40.5645977,-74.1163703,"Richmond County, NY","LINESTRING(-74.18529699999999 40.539345399999995, -74.1163703 40.5645977)"
440661,360050409002002,360050266021003,1,0,1,0,0,0,1,0,0,1,20170919,40.845060700000005,-73.82935859999999,"Bronx County, NY",40.872693700000006,-73.89164170000001,"Bronx County, NY","LINESTRING(-73.82935859999999 40.845060700000005, -73.89164170000001 40.872693700000006)"
5967707,360850226001004,360594107001004,1,0,1,0,0,0,1,0,1,0,20170919,40.6551453,-73.6898705,"Nassau County, NY",40.5444974,-74.22752320000001,"Richmond County, NY","LINESTRING(-73.6898705 40.6551453, -74.22752320000001 40.5444974)"
2607836,360594068013003,360810157001001,1,0,1,0,1,0,0,0,1,0,20170919,40.755720200000006,-73.92109140000001,"Queens County, NY",40.7086929,-73.6182312,"Nassau County, NY","LINESTRING(-73.92109140000001 40.755720200000006, -73.6182312 40.7086929)"
6687978,361031580071006,361031580023004,1,0,0,1,0,0,1,0,0,1,20170919,40.9207917,-73.1446148,"Suffolk County, NY",40.914688500000004,-73.11763690000001,"Suffolk County, NY","LINESTRING(-73.1446148 40.9207917, -73.11763690000001 40.914688500000004)"
5983138,360850277051000,360594147003013,1,0,1,0,0,0,1,0,0,1,20170919,40.6782815,-73.5569398,"Nassau County, NY",40.591829499999996,-74.1569536,"Richmond County, NY","LINESTRING(-73.5569398 40.6782815, -74.1569536 40.591829499999996)"
5579358,360810473002005,360470355002001,1,1,0,0,1,0,0,0,1,0,20170919,40.6640004,-73.9329901,"Kings County, NY",40.735743,-73.87429540000001,"Queens County, NY","LINESTRING(-73.9329901 40.6640004, -73.87429540000001 40.735743)"
4398202,360610133002000,360471142012007,1,1,0,0,0,0,1,0,1,0,20170919,40.67936029999999,-73.8962701,"Kings County, NY",40.763826200000004,-73.9868409,"New York County, NY","LINESTRING(-73.8962701 40.67936029999999, -73.9868409 40.763826200000004)"
5729908,360810849002001,360610059005000,1,0,0,1,0,1,0,0,0,1,20170919,40.73195,-73.9928741,"New York County, NY",40.7556716,-73.8294358,"Queens County, NY","LINESTRING(-73.9928741 40.73195, -73.8294358 40.7556716)"
7249099,361190097034009,361190096003002,1,0,0,1,0,1,0,0,0,1,20170919,41.0180869,-73.766085,"Westchester County, NY",41.0066834,-73.7326958,"Westchester County, NY","LINESTRING(-73.766085 41.0180869, -73.7326958 41.0066834)"
2500713,360593031023012,361190011011003,1,1,0,0,1,0,0,0,1,0,20170919,40.9332128,-73.88805,"Westchester County, NY",40.753414,-73.66743079999999,"Nassau County, NY","LINESTRING(-73.88805 40.9332128, -73.66743079999999 40.753414)"
5737100,360810855004002,360470129012000,1,0,1,0,0,1,0,0,0,1,20170919,40.681670700000005,-73.97852940000001,"Kings County, NY",40.7583438,-73.8243816,"Queens County, NY","LINESTRING(-73.97852940000001 40.681670700000005, -73.8243816 40.7583438)"
1716918,360470373002001,360470916002002,1,1,0,0,0,1,0,0,0,1,20170919,40.660039000000005,-73.9097234,"Kings County, NY",40.68266,-73.9130651,"Kings County, NY","LINESTRING(-73.9097234 40.660039000000005, -73.9130651 40.68266)"
2957887,360595217005005,361031237012021,1,0,0,1,0,0,1,0,0,1,20170919,40.6853463,-73.3971807,"Suffolk County, NY",40.6586781,-73.44973759999999,"Nassau County, NY","LINESTRING(-73.3971807 40.6853463, -73.44973759999999 40.6586781)"
411852,360050368002003,360050394001000,1,0,1,0,1,0,0,0,0,1,20170919,40.8874523,-73.8645533,"Bronx County, NY",40.8747016,-73.8565959,"Bronx County, NY","LINESTRING(-73.8645533 40.8874523, -73.8565959 40.8747016)"
2724994,360594117003021,360594107001007,1,0,0,1,0,1,0,0,0,1,20170919,40.652806899999995,-73.69097020000001,"Nassau County, NY",40.6387987,-73.7011393,"Nassau County, NY","LINESTRING(-73.69097020000001 40.652806899999995, -73.7011393 40.6387987)"
3868332,360610096001002,360810136002002,1,0,0,1,0,1,0,0,1,0,20170919,40.7062861,-73.83061629999999,"Queens County, NY",40.757651,-73.97995259999999,"New York County, NY","LINESTRING(-73.83061629999999 40.7062861, -73.97995259999999 40.757651)"
3090978,360610015012003,360810562001003,1,0,1,0,0,0,1,0,0,1,20170919,40.724695700000005,-73.7351858,"Queens County, NY",40.709427399999996,-74.0035281,"New York County, NY","LINESTRING(-73.7351858 40.724695700000005, -74.0035281 40.709427399999996)"
4089663,360610109001005,360811085002005,1,0,1,0,0,1,0,0,0,1,20170919,40.769505,-73.7912464,"Queens County, NY",40.7519232,-73.9917987,"New York County, NY","LINESTRING(-73.7912464 40.769505, -73.9917987 40.7519232)"
6342113,361031120012010,361190128024012,1,1,0,0,0,1,0,0,1,0,20170919,41.236034000000004,-73.6983308,"Westchester County, NY",40.820342100000005,-73.4114276,"Suffolk County, NY","LINESTRING(-73.6983308 41.236034000000004, -73.4114276 40.820342100000005)"
5967310,360850226001002,360811617003003,1,0,1,0,0,1,0,1,0,0,20170919,40.7296252,-73.71434740000001,"Queens County, NY",40.5488055,-74.23099549999999,"Richmond County, NY","LINESTRING(-73.71434740000001 40.7296252, -74.23099549999999 40.5488055)"
2591951,360594065011003,360594066005012,1,0,1,0,0,0,1,0,0,1,20170919,40.7384669,-73.6254621,"Nassau County, NY",40.7281732,-73.6165637,"Nassau County, NY","LINESTRING(-73.6254621 40.7384669, -73.6165637 40.7281732)"
1896988,360470696011001,361031464021008,1,0,1,0,1,0,0,0,1,0,20170919,40.768688899999994,-73.18089470000001,"Suffolk County, NY",40.6259545,-73.9166088,"Kings County, NY","LINESTRING(-73.18089470000001 40.768688899999994, -73.9166088 40.6259545)"
2924179,360595197043012,360593035002006,1,1,0,0,0,1,0,0,1,0,20170919,40.744485299999994,-73.64492709999999,"Nassau County, NY",40.7763854,-73.47257009999998,"Nassau County, NY","LINESTRING(-73.64492709999999 40.744485299999994, -73.47257009999998 40.7763854)"
4011123,360610103001002,360470199004001,1,0,0,1,0,0,1,0,0,1,20170919,40.6852488,-73.96877049999999,"Kings County, NY",40.75405870000001,-73.99894509999999,"New York County, NY","LINESTRING(-73.96877049999999 40.6852488, -73.99894509999999 40.75405870000001)"
1816823,360470531002003,360471237001004,1,0,1,0,1,0,0,0,1,0,20170919,40.6953953,-73.95887859999999,"Kings County, NY",40.7011453,-73.9531944,"Kings County, NY","LINESTRING(-73.95887859999999 40.6953953, -73.9531944 40.7011453)"
5820646,360811257002001,360810779051001,1,0,0,1,1,0,0,0,1,0,20170919,40.717389399999995,-73.8129007,"Queens County, NY",40.724421,-73.807347,"Queens County, NY","LINESTRING(-73.8129007 40.717389399999995, -73.807347 40.724421)"
6791874,361031591054011,361031589005007,1,0,0,1,0,0,1,0,0,1,20170919,40.767382500000004,-73.0337085,"Suffolk County, NY",40.7854319,-73.0045527,"Suffolk County, NY","LINESTRING(-73.0337085 40.767382500000004, -73.0045527 40.7854319)"
1816959,360470532001005,360470642002004,1,0,1,0,0,1,0,0,1,0,20170919,40.6124439,-73.9484939,"Kings County, NY",40.626482700000004,-73.9609219,"Kings County, NY","LINESTRING(-73.9484939 40.6124439, -73.9609219 40.626482700000004)"
4582120,360610189005000,360810889017002,1,0,0,1,0,1,0,0,0,1,20170919,40.766682200000005,-73.8282932,"Queens County, NY",40.7995006,-73.96453709999999,"New York County, NY","LINESTRING(-73.8282932 40.766682200000005, -73.96453709999999 40.7995006)"
1589738,360470159001008,360470249001000,1,1,0,0,0,1,0,0,0,1,20170919,40.6852903,-73.94887729999999,"Kings County, NY",40.673468,-73.97197800000001,"Kings County, NY","LINESTRING(-73.94887729999999 40.6852903, -73.97197800000001 40.673468)"
7222779,361190093002001,361031582031007,1,0,1,0,0,0,1,0,0,1,20170919,40.9418115,-73.0972752,"Suffolk County, NY",41.030308399999996,-73.7681933,"Westchester County, NY","LINESTRING(-73.0972752 40.9418115, -73.7681933 41.030308399999996)"
4100045,360610109001007,360811191001002,1,0,1,0,0,0,1,0,1,0,20170919,40.757758200000005,-73.8066985,"Queens County, NY",40.751495899999995,-73.9888142,"New York County, NY","LINESTRING(-73.8066985 40.757758200000005, -73.9888142 40.751495899999995)"
4408590,360610135001007,360811551021002,1,0,1,0,0,0,1,0,0,1,20170919,40.7508823,-73.72377420000001,"Queens County, NY",40.769158700000006,-73.9896532,"New York County, NY","LINESTRING(-73.72377420000001 40.7508823, -73.9896532 40.769158700000006)"
312471,360050177013001,360050075001000,1,0,1,0,0,0,1,0,0,1,20170919,40.8174048,-73.9098671,"Bronx County, NY",40.8318229,-73.91141390000001,"Bronx County, NY","LINESTRING(-73.9098671 40.8174048, -73.91141390000001 40.8318229)"
7127666,361190048003007,361190051001011,1,0,1,0,0,0,1,0,0,1,20170919,40.955818799999996,-73.8154239,"Westchester County, NY",40.9497226,-73.8252761,"Westchester County, NY","LINESTRING(-73.8154239 40.955818799999996, -73.8252761 40.9497226)"
5749705,360810871002004,360810929001013,1,0,1,0,1,0,0,0,0,1,20170919,40.7871758,-73.8518855,"Queens County, NY",40.7601758,-73.8291235,"Queens County, NY","LINESTRING(-73.8518855 40.7871758, -73.8291235 40.7601758)"
2934253,360595200011039,361031465001006,1,0,1,0,0,0,1,0,0,1,20170919,40.751603499999995,-73.1770256,"Suffolk County, NY",40.7451385,-73.4994625,"Nassau County, NY","LINESTRING(-73.1770256 40.751603499999995, -73.4994625 40.7451385)"
395497,360050314002007,360050267026001,1,0,1,0,0,1,0,0,0,1,20170919,40.871098499999995,-73.8998497,"Bronx County, NY",40.858980700000004,-73.8438057,"Bronx County, NY","LINESTRING(-73.8998497 40.871098499999995, -73.8438057 40.858980700000004)"
1624084,360470215001001,360470872003002,1,0,0,1,0,0,1,0,0,1,20170919,40.6524303,-73.93676529999999,"Kings County, NY",40.6738366,-73.9617975,"Kings County, NY","LINESTRING(-73.93676529999999 40.6524303, -73.9617975 40.6738366)"
4096555,360610109001006,360811207002002,1,0,0,1,1,0,0,0,1,0,20170919,40.7528096,-73.8064279,"Queens County, NY",40.7507838,-73.98912209999999,"New York County, NY","LINESTRING(-73.8064279 40.7528096, -73.98912209999999 40.7507838)"
1577045,360470143003000,360850187024015,1,0,1,0,0,1,0,1,0,0,20170919,40.59942410000001,-74.12947270000001,"Richmond County, NY",40.6641123,-73.9957391,"Kings County, NY","LINESTRING(-74.12947270000001 40.59942410000001, -73.9957391 40.6641123)"
3369182,360610052001006,360850081001007,1,0,1,0,0,0,1,0,0,1,20170919,40.6436656,-74.0970066,"Richmond County, NY",40.734842799999996,-73.9902015,"New York County, NY","LINESTRING(-74.0970066 40.6436656, -73.9902015 40.734842799999996)"
4062431,360610109001000,360850011002001,1,0,1,0,0,1,0,0,0,1,20170919,40.6378419,-74.08440959999999,"Richmond County, NY",40.7522799,-73.98678129999999,"New York County, NY","LINESTRING(-74.08440959999999 40.6378419, -73.98678129999999 40.7522799)"
3676481,360610082003001,360850128063000,1,0,1,0,0,0,1,0,1,0,20170919,40.563675399999994,-74.1122484,"Richmond County, NY",40.7490774,-73.98304959999999,"New York County, NY","LINESTRING(-74.1122484 40.563675399999994, -73.98304959999999 40.7490774)"
3000222,360610007001015,360811507012020,1,0,1,0,0,1,0,0,0,1,20170919,40.7594011,-73.7375962,"Queens County, NY",40.7047844,-74.0061909,"New York County, NY","LINESTRING(-73.7375962 40.7594011, -74.0061909 40.7047844)"
2679481,360594090003001,361190011022008,1,0,1,0,1,0,0,0,1,0,20170919,40.931515600000004,-73.8829883,"Westchester County, NY",40.725583,-73.4951098,"Nassau County, NY","LINESTRING(-73.8829883 40.931515600000004, -73.4951098 40.725583)"
2917203,360595197022005,360594093002007,1,0,0,1,0,1,0,0,1,0,20170919,40.713825899999996,-73.5102823,"Nassau County, NY",40.7891725,-73.46362629999999,"Nassau County, NY","LINESTRING(-73.5102823 40.713825899999996, -73.46362629999999 40.7891725)"
